datetime,close,high,low,open,volume,ticker,ingestion_time
2026-04-07 19:44:00+00:00,371.05999755859375,371.25,370.635009765625,370.67999267578125,87766,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:45:00+00:00,372.32000732421875,372.45001220703125,370.7799987792969,371.0199890136719,179199,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:46:00+00:00,371.80999755859375,372.3999938964844,371.4100036621094,372.32000732421875,94079,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:47:00+00:00,371.7300109863281,371.82000732421875,371.4100036621094,371.80999755859375,75656,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:48:00+00:00,371.5799865722656,371.94000244140625,371.55999755859375,371.7300109863281,61433,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:49:00+00:00,371.3949890136719,371.7799987792969,371.26080322265625,371.5799865722656,57479,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:50:00+00:00,371.8500061035156,371.8800048828125,371.3800048828125,371.44000244140625,71439,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:51:00+00:00,372.1698913574219,372.2900085449219,371.8399963378906,371.8900146484375,84213,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:52:00+00:00,372.1400146484375,372.3299865722656,372.0,372.135009765625,95630,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:53:00+00:00,372.2200012207031,372.3800048828125,372.05999755859375,372.1400146484375,71973,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:54:00+00:00,372.05499267578125,372.260009765625,371.9501037597656,372.239990234375,72418,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:55:00+00:00,371.79998779296875,372.0400085449219,371.54998779296875,372.0299987792969,76831,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:56:00+00:00,371.9049987792969,371.9800109863281,371.7650146484375,371.79998779296875,71264,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:57:00+00:00,371.80999755859375,371.9200134277344,371.6499938964844,371.8999938964844,103042,MSFT,2026-04-08 20:43:45.711383
2026-04-07 19:58:00+00:00,371.8399963378906,371.8999938964844,371.67999267578125,371.8299865722656,154985,MSFT,2026-04-08 20:43:45.711383
